work_id,work_category_recommended,state_recommended,ida_recommended,hon_ble_members_of_parliament_recommended,constituency_recommended,work_description_recommended,recommended_date_recommended,recommended_amount_recommended,sanction_date_recommended,work_category_sanctioned,state_sanctioned,ida_sanctioned,hon_ble_members_of_parliament_sanctioned,constituency_sanctioned,work_description_sanctioned,recommended_date_sanctioned,sanction_date_sanctioned,sanction_amount_sanctioned,work_status_sanctioned,work_category_completed,state_completed,ida_completed,work_description_completed,hon_ble_members_of_parliament_completed,constituency_completed,image_completed,completion_date_completed,amount_disbursed_completed,has_recommended_record,has_sanctioned_record,has_completed_record,total_paid,payment_count,first_payment_date,last_payment_date,has_payment_record,work_description,state,ida,constituency
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of Community Hall,2025-03-26,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of Community Hall,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of Akhil Pawar Samaj Bhavan,2025-03-26,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of Akhil Pawar Samaj Bhavan,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of Sabha Mandap,2025-03-26,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of Sabha Mandap,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of Hall,2025-04-04,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of Hall,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Construction of a Community Hall near the Mata Temple at Matatoli village under Gram Panchayat Bhajepar, Ta. Salekasa Dis. Gondia",2026-07-13,400000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a Community Hall near the Mata Temple at Matatoli village under Gram Panchayat Bhajepar, Ta. Salekasa Dis. Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Construction of a Community Hall at Tekri Bazar Chowk, under Gram Panchayat Tekri, Ta.Amgaon, Dis. Gondia",2026-07-13,400000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a Community Hall at Tekri Bazar Chowk, under Gram Panchayat Tekri, Ta.Amgaon, Dis. Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Construction of a Community Hall near the Hanuman Temple at Gram Panchayat Sawangi,      Ta. Amgaon, Dis. Gondia",2026-07-13,400000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a Community Hall near the Hanuman Temple at Gram Panchayat Sawangi,      Ta. Amgaon, Dis. Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Construction of a Chavdi (Community Meeting Hall) near Ganesh Chowk and the Sant Tukdoji Maharaj Memorial at Gram Panchayat Sitepar, Ta.  Amgaon, Dis. Gondia",2026-07-13,400000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a Chavdi (Community Meeting Hall) near Ganesh Chowk and the Sant Tukdoji Maharaj Memorial at Gram Panchayat Sitepar, Ta.  Amgaon, Dis. Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Construction of a Community Hall near the Mama Talav Temple at Gram Panchayat Kakodi,       Ta. Deori, Dis. Gondia",2026-07-13,400000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a Community Hall near the Mama Talav Temple at Gram Panchayat Kakodi,       Ta. Deori, Dis. Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Construction of a Community Hall near the Mata Temple at Mohandi, under Gram Panchayat Piparkhari, Ta. Deori, Dis. Gondia",2026-07-13,500000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a Community Hall near the Mata Temple at Mohandi, under Gram Panchayat Piparkhari, Ta. Deori, Dis. Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Construction of a Community Hall near the Cremation Ground at Satgaon, under Gram Panchayat Sakaritola, Ta. Salekasa, Dis. Gondia",2026-07-13,600000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a Community Hall near the Cremation Ground at Satgaon, under Gram Panchayat Sakaritola, Ta. Salekasa, Dis. Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,"Construction of a community hall in a government-owned space near the Markandpur Gowari Memorial at Gram Panchayat Mahurkuda, Taluka Arjuni Morgaon.",2026-04-18,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a community hall in a government-owned space near the Markandpur Gowari Memorial at Gram Panchayat Mahurkuda, Taluka Arjuni Morgaon.",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,"Construction of a community hall on government land near the Shiva Temple in Gram Panchayat Keshori, Taluka Arjuni Morgaon.",2026-04-18,1000000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a community hall on government land near the Shiva Temple in Gram Panchayat Keshori, Taluka Arjuni Morgaon.",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall on government land,2026-04-18,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall on government land,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,"Construction of a community hall on government land in Gram Panchayat Khamari, Taluka Gondia.",2026-04-18,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a community hall on government land in Gram Panchayat Khamari, Taluka Gondia.",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of an open community hall on government land in front of the Birsa Munda Memorial,2026-04-18,1000000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of an open community hall on government land in front of the Birsa Munda Memorial,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall on government land at Khadki,2026-04-18,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall on government land at Khadki,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,"Construction of a community hall (Sabhamandap) on government land near the Shiva Temple at Pahadi Toli, Gram Panchayat Dongargaon",2026-04-18,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a community hall (Sabhamandap) on government land near the Shiva Temple at Pahadi Toli, Gram Panchayat Dongargaon",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall (Sabhamandap),2026-04-18,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall (Sabhamandap),Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall,2026-04-18,1000000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall,2026-04-18,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall,2026-04-18,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall (Sabha Gruha),2026-04-18,1000000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall (Sabha Gruha),Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall (Sabhamandap),2026-04-18,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall (Sabhamandap),Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall (Sabhamandap),2026-04-18,1000000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall (Sabhamandap),Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall (Sabhamandap),2026-04-18,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall (Sabhamandap),Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall (Sabhamandap),2026-04-18,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall (Sabhamandap),Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall,2026-04-18,1000000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall (Sabhamandap),2026-04-18,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall (Sabhamandap),Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall (Samaj Bhavan),2026-04-18,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall (Samaj Bhavan),Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a Chavadi (Community Hall),2026-06-21,1000000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a Chavadi (Community Hall),Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of auditorium (Sabhagriha) on govt. land,2026-04-18,1000000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of auditorium (Sabhagriha) on govt. land,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a Chawdi (Meeting Hall) in the open space at Ganesh Chowk.,2026-02-13,500000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a Chawdi (Meeting Hall) in the open space at Ganesh Chowk.,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall near the house of Dakkaram Naik.,2026-02-13,700000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall near the house of Dakkaram Naik.,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a large community hall in front of the memorial of Sant Tukaram Maharaj.,2026-02-13,2000000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a large community hall in front of the memorial of Sant Tukaram Maharaj.,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall near Hanuman Temple.,2026-02-13,1000000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall near Hanuman Temple.,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a community hall near Shiv Temple.,2026-02-13,1000000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a community hall near Shiv Temple.,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Construction of a community hall near Maa Mateshwari Gadhmata Temple at Pauldauna, Gram Panchayat, Sonartola ta. Deori, Dis.Gondia",2026-01-02,500000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a community hall near Maa Mateshwari Gadhmata Temple at Pauldauna, Gram Panchayat, Sonartola ta. Deori, Dis.Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Construction of a community hall at Shivaji Maharaj Chowk at Gram Panchayat Kotra, Taluka Salekasa, District Gondia.",2026-01-02,600000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a community hall at Shivaji Maharaj Chowk at Gram Panchayat Kotra, Taluka Salekasa, District Gondia.",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Construction of a community hall near Babasaheb Ambedkar Memorial at Gram Panchayat Makkatola, Ta.Salekasa, Dis.Gondia",2026-01-02,500000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a community hall near Babasaheb Ambedkar Memorial at Gram Panchayat Makkatola, Ta.Salekasa, Dis.Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Construction of a community hall near Hanuman Temple at Gram Panchayat Gadegaon, Ta.Deori, Dis.Gondia",2026-01-02,500000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a community hall near Hanuman Temple at Gram Panchayat Gadegaon, Ta.Deori, Dis.Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Construction of a community hall near Durga Mata Temple at Yedmagondi under Gram Panchayat Mispiri, Ta.Deori, Dis.Gondia",2026-01-02,500000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a community hall near Durga Mata Temple at Yedmagondi under Gram Panchayat Mispiri, Ta.Deori, Dis.Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Construction of a community hall near Hanuman Temple at Gram Panchayat Lohara, Ta.Deori, Dis.Gondia",2026-01-02,500000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a community hall near Hanuman Temple at Gram Panchayat Lohara, Ta.Deori, Dis.Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Repair and Renovation,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Repair of the Bamleshwari Women Self-Help Group community hall at Gram Panchayat Mohandi, Ta.Deori, Dis.Gondia",2026-01-02,300000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Repair of the Bamleshwari Women Self-Help Group community hall at Gram Panchayat Mohandi, Ta.Deori, Dis.Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Construction of a Community Hall near the Bhagwan Gautam Buddha Statue, Bhavbhuti Nagar, Deori Road, Amgaon, Ta.Amgaon, Dis.Gondia",2026-01-02,300000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Construction of a Community Hall near the Bhagwan Gautam Buddha Statue, Bhavbhuti Nagar, Deori Road, Amgaon, Ta.Amgaon, Dis.Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Installation of a hand pump near the Community Hall at Grampanchayat Alevada, Ta. Deori, Dis.Gondia",2025-11-13,200000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Installation of a hand pump near the Community Hall at Grampanchayat Alevada, Ta. Deori, Dis.Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Installation of a hand pump behind the house of Kailas Bhoyar at Shivaji Chowk, Ward No. 2, At.Thana, Ta. Amgaon, Dis.Gondia",2025-11-13,200000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Installation of a hand pump behind the house of Kailas Bhoyar at Shivaji Chowk, Ward No. 2, At.Thana, Ta. Amgaon, Dis.Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Installation of a hand pump Shiv Mokashdham Lanji Road. at Malhi, Ta.Amgaon, Dis.Gondia",2025-11-13,200000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Installation of a hand pump Shiv Mokashdham Lanji Road. at Malhi, Ta.Amgaon, Dis.Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Installation of a borewell,2026-04-18,140000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Installation of a borewell,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of borewell,2025-09-26,140000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of borewell,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of Borewell,2025-09-26,140000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of Borewell,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of Borewell,2025-09-26,140000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of Borewell,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Constructionat of Borewell at Shriram Nagar Punarvasan,2025-09-26,140000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Constructionat of Borewell at Shriram Nagar Punarvasan,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR(ST),"Installation of a Borewell near the Surtoli Secondary School at Gram Panchayat Lohara, Ta. Deori, Dis. Gondia",2026-07-13,200000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,"Installation of a Borewell near the Surtoli Secondary School at Gram Panchayat Lohara, Ta. Deori, Dis. Gondia",Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),GADCHIROLI-CHIMUR(ST)
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a borewell,2026-04-18,140000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a borewell,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
,Normal/Others,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Construction of a borewell,2026-04-18,140000.0,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,False,Construction of a borewell,Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),BHANDARA-GONDIYA
