work_id,demo_anonymous_id,work_category,financial_year,sanctioned_amount_inr,semantic_peer_count,average_similarity,peer_median_inr,peer_q1_inr,peer_q3_inr,cost_ratio_to_median,semantic_cost_score,cost_flag,cost_explanation
WS/MP18429/2026-2027/207496,ND-WRK-2029,Normal/Others,2026-2027,499000.0,16,0.619,724000.0,500000.0,999744.0,0.69,0.0,False,"Sanctioned amount ₹499,000 is 0.69× the median ₹724,000 across 16 semantically similar works. Average description similarity: 0.62."
WS/MP18429/2025-2026/243635,ND-WRK-2028,Normal/Others,2025-2026,497601.0,30,0.583,995484.5,540464.25,1000000.0,0.5,0.0,False,"Sanctioned amount ₹497,601 is 0.50× the median ₹995,484 across 30 semantically similar works. Average description similarity: 0.58."
WS/MP18429/2025-2026/242067,ND-WRK-2027,Normal/Others,2025-2026,495000.0,30,0.726,993191.0,624952.25,999933.25,0.5,0.0,False,"Sanctioned amount ₹495,000 is 0.50× the median ₹993,191 across 30 semantically similar works. Average description similarity: 0.73."
WS/MP18429/2025-2026/242066,ND-WRK-2026,Normal/Others,2025-2026,995786.0,30,0.722,987830.5,498752.5,1000000.0,1.01,0.0,False,"Sanctioned amount ₹995,786 is 1.01× the median ₹987,830 across 30 semantically similar works. Average description similarity: 0.72."
WS/MP18429/2026-2027/245246,ND-WRK-2057,Normal/Others,2026-2027,700000.0,30,0.786,697586.0,496524.5,995597.0,1.0,0.0,False,"Sanctioned amount ₹700,000 is 1.00× the median ₹697,586 across 30 semantically similar works. Average description similarity: 0.79."
WS/MP18429/2026-2027/244565,ND-WRK-2056,Trust and Society,2026-2027,1975637.0,0,,,,,,0.0,False,Insufficient semantic peers: 0 found.
WS/MP18429/2026-2027/244548,ND-WRK-2055,Normal/Others,2026-2027,699930.0,30,0.66,991359.0,499557.0,999551.5,0.71,0.0,False,"Sanctioned amount ₹699,930 is 0.71× the median ₹991,359 across 30 semantically similar works. Average description similarity: 0.66."
WS/MP18429/2026-2027/244440,ND-WRK-2054,Normal/Others,2026-2027,991949.0,30,0.723,1000000.0,992500.0,1415306.25,0.99,0.0,False,"Sanctioned amount ₹991,949 is 0.99× the median ₹1,000,000 across 30 semantically similar works. Average description similarity: 0.72."
WS/MP661/2025-2026/146564,ND-WRK-2085,Normal/Others,2025-2026,1000000.0,30,0.759,999782.5,976084.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the median ₹999,782 across 30 semantically similar works. Average description similarity: 0.76."
WS/MP661/2025-2026/146563,ND-WRK-2084,Normal/Others,2025-2026,995405.0,30,0.694,999282.5,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹995,405 is 1.00× the median ₹999,282 across 30 semantically similar works. Average description similarity: 0.69."
WS/MP661/2025-2026/146562,ND-WRK-2083,Normal/Others,2025-2026,1000000.0,30,0.704,975269.0,697680.25,998168.25,1.03,0.0,False,"Sanctioned amount ₹1,000,000 is 1.03× the median ₹975,269 across 30 semantically similar works. Average description similarity: 0.70."
WS/MP661/2025-2026/146561,ND-WRK-2082,Normal/Others,2025-2026,1000000.0,30,0.772,999282.5,843134.25,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the median ₹999,282 across 30 semantically similar works. Average description similarity: 0.77."
WS/MP661/2025-2026/146560,ND-WRK-2081,Normal/Others,2025-2026,1000000.0,30,0.779,999762.0,985234.75,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the median ₹999,762 across 30 semantically similar works. Average description similarity: 0.78."
WS/MP661/2025-2026/146559,ND-WRK-2080,Normal/Others,2025-2026,1000000.0,30,0.622,986583.5,700000.0,998175.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the median ₹986,584 across 30 semantically similar works. Average description similarity: 0.62."
WS/MP18429/2026-2027/242891,ND-WRK-2049,Normal/Others,2026-2027,696785.0,30,0.729,799500.0,496524.5,993948.75,0.87,0.0,False,"Sanctioned amount ₹696,785 is 0.87× the median ₹799,500 across 30 semantically similar works. Average description similarity: 0.73."
WS/MP18429/2026-2027/242465,ND-WRK-2048,Normal/Others,2026-2027,700000.0,12,0.586,723794.0,499710.25,990000.0,0.97,0.0,False,"Sanctioned amount ₹700,000 is 0.97× the median ₹723,794 across 12 semantically similar works. Average description similarity: 0.59."
WS/MP18429/2026-2027/242464,ND-WRK-2047,Normal/Others,2026-2027,493686.0,30,0.714,909308.5,498264.0,995597.0,0.54,0.0,False,"Sanctioned amount ₹493,686 is 0.54× the median ₹909,308 across 30 semantically similar works. Average description similarity: 0.71."
WS/MP18429/2026-2027/242461,ND-WRK-2046,Normal/Others,2026-2027,494083.0,30,0.711,912101.5,499201.5,998092.5,0.54,0.0,False,"Sanctioned amount ₹494,083 is 0.54× the median ₹912,102 across 30 semantically similar works. Average description similarity: 0.71."
WS/MP18429/2026-2027/242460,ND-WRK-2045,Normal/Others,2026-2027,493870.0,30,0.732,955570.0,498264.0,998742.0,0.52,0.0,False,"Sanctioned amount ₹493,870 is 0.52× the median ₹955,570 across 30 semantically similar works. Average description similarity: 0.73."
WS/MP18429/2026-2027/242399,ND-WRK-2044,Normal/Others,2026-2027,1000000.0,30,0.715,799500.0,495962.75,993948.75,1.25,0.0,False,"Sanctioned amount ₹1,000,000 is 1.25× the median ₹799,500 across 30 semantically similar works. Average description similarity: 0.71."
WS/MP18429/2026-2027/249418,ND-WRK-2073,Normal/Others,2026-2027,919617.0,29,0.646,700000.0,495937.0,994388.0,1.31,0.0,False,"Sanctioned amount ₹919,617 is 1.31× the median ₹700,000 across 29 semantically similar works. Average description similarity: 0.65."
WS/MP18429/2026-2027/249341,ND-WRK-2072,Normal/Others,2026-2027,994388.0,30,0.757,699193.5,495962.75,995732.0,1.42,0.0,False,"Sanctioned amount ₹994,388 is 1.42× the median ₹699,194 across 30 semantically similar works. Average description similarity: 0.76."
WS/MP18429/2026-2027/248643,ND-WRK-2071,Normal/Others,2026-2027,992631.0,30,0.727,699965.0,496524.5,995054.75,1.42,0.0,False,"Sanctioned amount ₹992,631 is 1.42× the median ₹699,965 across 30 semantically similar works. Average description similarity: 0.73."
WS/MP18429/2026-2027/248642,ND-WRK-2070,Normal/Others,2026-2027,1000000.0,30,0.673,700000.0,496524.5,994793.0,1.43,0.0,False,"Sanctioned amount ₹1,000,000 is 1.43× the median ₹700,000 across 30 semantically similar works. Average description similarity: 0.67."
WS/MP661/2026-2027/188111,ND-WRK-2101,Normal/Others,2026-2027,500000.0,14,0.718,500000.0,500000.0,500000.0,1.0,0.0,False,"Sanctioned amount ₹500,000 is 1.00× the median ₹500,000 across 14 semantically similar works. Average description similarity: 0.72."
WS/MP661/2026-2027/188110,ND-WRK-2100,Normal/Others,2026-2027,500000.0,15,0.692,500000.0,500000.0,625000.0,1.0,0.0,False,"Sanctioned amount ₹500,000 is 1.00× the median ₹500,000 across 15 semantically similar works. Average description similarity: 0.69."
WS/MP661/2026-2027/188109,ND-WRK-2099,Normal/Others,2026-2027,500000.0,9,0.701,500000.0,500000.0,500000.0,1.0,0.0,False,"Sanctioned amount ₹500,000 is 1.00× the median ₹500,000 across 9 semantically similar works. Average description similarity: 0.70."
WS/MP661/2026-2027/188108,ND-WRK-2098,Normal/Others,2026-2027,500000.0,16,0.682,500000.0,499750.0,500000.0,1.0,0.0,False,"Sanctioned amount ₹500,000 is 1.00× the median ₹500,000 across 16 semantically similar works. Average description similarity: 0.68."
WS/MP661/2026-2027/188107,ND-WRK-2097,Normal/Others,2026-2027,500000.0,10,0.746,500000.0,500000.0,500000.0,1.0,0.0,False,"Sanctioned amount ₹500,000 is 1.00× the median ₹500,000 across 10 semantically similar works. Average description similarity: 0.75."
WS/MP661/2025-2026/241892,ND-WRK-2095,Normal/Others,2025-2026,1000000.0,30,0.628,1000000.0,991370.5,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the median ₹1,000,000 across 30 semantically similar works. Average description similarity: 0.63."
WS/MP18429/2026-2027/245752,ND-WRK-2063,Normal/Others,2026-2027,494000.0,30,0.766,799500.0,498152.25,997500.0,0.62,0.0,False,"Sanctioned amount ₹494,000 is 0.62× the median ₹799,500 across 30 semantically similar works. Average description similarity: 0.77."
WS/MP18429/2026-2027/245707,ND-WRK-2062,Normal/Others,2026-2027,1000000.0,30,0.669,699965.0,496524.5,994793.0,1.43,0.0,False,"Sanctioned amount ₹1,000,000 is 1.43× the median ₹699,965 across 30 semantically similar works. Average description similarity: 0.67."
WS/MP18429/2026-2027/245679,ND-WRK-2061,Normal/Others,2026-2027,696912.0,30,0.692,1000000.0,993265.0,1000000.0,0.7,0.0,False,"Sanctioned amount ₹696,912 is 0.70× the median ₹1,000,000 across 30 semantically similar works. Average description similarity: 0.69."
WS/MP18429/2026-2027/245668,ND-WRK-2060,Normal/Others,2026-2027,496040.0,30,0.748,799500.0,498264.0,995732.0,0.62,0.0,False,"Sanctioned amount ₹496,040 is 0.62× the median ₹799,500 across 30 semantically similar works. Average description similarity: 0.75."
WS/MP18429/2026-2027/245249,ND-WRK-2059,Normal/Others,2026-2027,996000.0,30,0.793,697586.0,496524.5,993948.75,1.43,0.0,False,"Sanctioned amount ₹996,000 is 1.43× the median ₹697,586 across 30 semantically similar works. Average description similarity: 0.79."
WS/MP18429/2026-2027/245247,ND-WRK-2058,Normal/Others,2026-2027,497978.0,30,0.774,799500.0,496698.75,998742.0,0.62,0.0,False,"Sanctioned amount ₹497,978 is 0.62× the median ₹799,500 across 30 semantically similar works. Average description similarity: 0.77."
WS/MP661/2025-2026/147453,ND-WRK-2088,Normal/Others,2025-2026,990415.0,15,0.602,970977.0,600000.0,999981.0,1.02,0.0,False,"Sanctioned amount ₹990,415 is 1.02× the median ₹970,977 across 15 semantically similar works. Average description similarity: 0.60."
WS/MP661/2025-2026/146566,ND-WRK-2087,Normal/Others,2025-2026,1000000.0,30,0.768,999762.0,959096.25,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the median ₹999,762 across 30 semantically similar works. Average description similarity: 0.77."
WS/MP661/2025-2026/146565,ND-WRK-2086,Normal/Others,2025-2026,1000000.0,30,0.753,999979.5,990488.5,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the median ₹999,980 across 30 semantically similar works. Average description similarity: 0.75."
WS/MP664/2025-2026/146362,ND-WRK-2117,Normal/Others,2025-2026,1093255.0,30,0.681,1196857.5,1000000.0,1744104.5,0.91,0.0,False,"Sanctioned amount ₹1,093,255 is 0.91× the median ₹1,196,858 across 30 semantically similar works. Average description similarity: 0.68."
WS/MP664/2025-2026/146335,ND-WRK-2116,Normal/Others,2025-2026,1494831.0,30,0.645,1220264.0,1000000.0,1947264.0,1.23,0.0,False,"Sanctioned amount ₹1,494,831 is 1.23× the median ₹1,220,264 across 30 semantically similar works. Average description similarity: 0.64."
WS/MP664/2025-2026/146330,ND-WRK-2115,Normal/Others,2025-2026,1496175.0,30,0.574,1093747.5,1000000.0,1498707.75,1.37,0.0,False,"Sanctioned amount ₹1,496,175 is 1.37× the median ₹1,093,748 across 30 semantically similar works. Average description similarity: 0.57."
WS/MP664/2025-2026/146329,ND-WRK-2114,Normal/Others,2025-2026,1246813.0,30,0.715,1143977.5,1000000.0,1499875.0,1.09,0.0,False,"Sanctioned amount ₹1,246,813 is 1.09× the median ₹1,143,978 across 30 semantically similar works. Average description similarity: 0.72."
WS/MP664/2025-2026/146328,ND-WRK-2113,Normal/Others,2025-2026,1196940.0,4,0.578,,,,,0.0,False,Insufficient semantic peers: 4 found.
WS/MP664/2025-2026/146327,ND-WRK-2112,Normal/Others,2025-2026,1094240.0,30,0.665,1196857.5,999250.0,1567641.0,0.91,0.0,False,"Sanctioned amount ₹1,094,240 is 0.91× the median ₹1,196,858 across 30 semantically similar works. Average description similarity: 0.67."
WS/MP664/2025-2026/146326,ND-WRK-2111,Normal/Others,2025-2026,994762.0,3,0.577,,,,,0.0,False,Insufficient semantic peers: 3 found.
WS/MP661/2025-2026/146558,ND-WRK-2079,Normal/Others,2025-2026,1000000.0,30,0.749,997336.5,976918.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the median ₹997,336 across 30 semantically similar works. Average description similarity: 0.75."
WS/MP661/2024-2025/137791,ND-WRK-2078,Normal/Others,2024-2025,499493.0,26,0.698,1000000.0,999768.0,1500000.0,0.5,0.0,False,"Sanctioned amount ₹499,493 is 0.50× the median ₹1,000,000 across 26 semantically similar works. Average description similarity: 0.70."
WS/MP661/2024-2025/137790,ND-WRK-2077,Normal/Others,2024-2025,399922.0,28,0.694,1000000.0,999764.25,1500000.0,0.4,0.0,False,"Sanctioned amount ₹399,922 is 0.40× the median ₹1,000,000 across 28 semantically similar works. Average description similarity: 0.69."
WS/MP18429/2026-2027/250362,ND-WRK-2076,Normal/Others,2026-2027,1000000.0,18,0.645,700000.0,550000.0,997244.25,1.43,0.0,False,"Sanctioned amount ₹1,000,000 is 1.43× the median ₹700,000 across 18 semantically similar works. Average description similarity: 0.64."
WS/MP18429/2026-2027/249420,ND-WRK-2075,Normal/Others,2026-2027,903426.0,30,0.644,699650.0,496524.5,994793.0,1.29,0.0,False,"Sanctioned amount ₹903,426 is 1.29× the median ₹699,650 across 30 semantically similar works. Average description similarity: 0.64."
WS/MP18429/2026-2027/249419,ND-WRK-2074,Normal/Others,2026-2027,925203.0,30,0.711,699193.5,496524.5,999551.5,1.32,0.0,False,"Sanctioned amount ₹925,203 is 1.32× the median ₹699,194 across 30 semantically similar works. Average description similarity: 0.71."
WS/MP661/2026-2027/222148,ND-WRK-2104,Normal/Others,2026-2027,1000000.0,30,0.692,1000000.0,1000000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the median ₹1,000,000 across 30 semantically similar works. Average description similarity: 0.69."
WS/MP661/2026-2027/188118,ND-WRK-2103,Normal/Others,2026-2027,500000.0,10,0.668,500000.0,500000.0,500000.0,1.0,0.0,False,"Sanctioned amount ₹500,000 is 1.00× the median ₹500,000 across 10 semantically similar works. Average description similarity: 0.67."
WS/MP661/2026-2027/188117,ND-WRK-2102,Normal/Others,2026-2027,500000.0,22,0.67,500000.0,500000.0,917500.0,1.0,0.0,False,"Sanctioned amount ₹500,000 is 1.00× the median ₹500,000 across 22 semantically similar works. Average description similarity: 0.67."
WS/MP672/2024-2025/144101,ND-WRK-2133,Normal/Others,2024-2025,152300.0,0,,,,,,0.0,False,Insufficient semantic peers: 0 found.
WS/MP672/2024-2025/136731,ND-WRK-2132,Normal/Others,2024-2025,999600.0,0,,,,,,0.0,False,Insufficient semantic peers: 0 found.
WS/MP667/2025-2026/175160,ND-WRK-2131,Normal/Others,2025-2026,1000000.0,30,0.76,985005.5,549226.75,1000000.0,1.02,0.0,False,"Sanctioned amount ₹1,000,000 is 1.02× the median ₹985,006 across 30 semantically similar works. Average description similarity: 0.76."
WS/MP667/2025-2026/175141,ND-WRK-2130,Normal/Others,2025-2026,1000000.0,30,0.683,998753.5,986664.25,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the median ₹998,754 across 30 semantically similar works. Average description similarity: 0.68."
WS/MP664/2026-2027/146585,ND-WRK-2126,Normal/Others,2026-2027,1500000.0,0,,,,,,0.0,False,Insufficient semantic peers: 0 found.
WS/MP664/2026-2027/146583,ND-WRK-2124,Normal/Others,2026-2027,2500000.0,5,0.557,3000000.0,2500000.0,4000000.0,0.83,0.0,False,"Sanctioned amount ₹2,500,000 is 0.83× the median ₹3,000,000 across 5 semantically similar works. Average description similarity: 0.56."
WS/MP664/2026-2027/146582,ND-WRK-2123,Normal/Others,2026-2027,2000000.0,0,,,,,,0.0,False,Insufficient semantic peers: 0 found.
WS/MP661/2025-2026/180259,ND-WRK-2094,Normal/Others,2025-2026,1000000.0,0,,,,,,0.0,False,Insufficient semantic peers: 0 found.
WS/MP661/2025-2026/180258,ND-WRK-2093,Normal/Others,2025-2026,1000000.0,30,0.739,964516.0,500000.0,1000000.0,1.04,0.0,False,"Sanctioned amount ₹1,000,000 is 1.04× the median ₹964,516 across 30 semantically similar works. Average description similarity: 0.74."
WS/MP661/2025-2026/147480,ND-WRK-2092,Normal/Others,2025-2026,995639.0,0,,,,,,0.0,False,Insufficient semantic peers: 0 found.
WS/MP661/2025-2026/147465,ND-WRK-2091,Normal/Others,2025-2026,999694.0,30,0.796,1000000.0,966414.75,1200000.0,1.0,0.0,False,"Sanctioned amount ₹999,694 is 1.00× the median ₹1,000,000 across 30 semantically similar works. Average description similarity: 0.80."
WS/MP661/2025-2026/147457,ND-WRK-2090,Normal/Others,2025-2026,1000000.0,30,0.726,1000000.0,1000000.0,1200000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the median ₹1,000,000 across 30 semantically similar works. Average description similarity: 0.73."
WS/MP661/2025-2026/147454,ND-WRK-2089,Normal/Others,2025-2026,1000000.0,30,0.719,1000000.0,1000000.0,1200000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the median ₹1,000,000 across 30 semantically similar works. Average description similarity: 0.72."
WS/MP18112/2025-2026/177331,ND-WRK-0181,Normal/Others,2025-2026,800000.0,30,0.604,750000.0,500000.0,998868.0,1.07,0.0,False,"Sanctioned amount ₹800,000 is 1.07× the median ₹750,000 across 30 semantically similar works. Average description similarity: 0.60."
WS/MP18112/2025-2026/177328,ND-WRK-0180,Normal/Others,2025-2026,1000000.0,30,0.711,1000000.0,998423.5,1423500.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the median ₹1,000,000 across 30 semantically similar works. Average description similarity: 0.71."
WS/MP18112/2025-2026/193779,ND-WRK-0211,Trust and Society,2025-2026,2500000.0,2,0.643,,,,,0.0,False,Insufficient semantic peers: 2 found.
WS/MP672/2024-2025/185152,ND-WRK-2142,Normal/Others,2024-2025,435000.0,0,,,,,,0.0,False,Insufficient semantic peers: 0 found.
WS/MP672/2024-2025/181677,ND-WRK-2140,Normal/Others,2024-2025,1950000.0,2,0.567,,,,,0.0,False,Insufficient semantic peers: 2 found.
