work_id,demo_anonymous_id,work_status,sanctioned_amount_inr,total_paid_inr,payment_count,payment_to_sanction_ratio,project_age_days,days_since_last_payment,payment_progress_score,payment_progress_flag,payment_progress_explanation
WS/MP18307/2025-2026/262464,ND-WRK-1831,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18307/2025-2026/262466,ND-WRK-1832,Sanction,1100000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/146716,ND-WRK-1887,Work Completed,797573.0,797573.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/146867,ND-WRK-1888,Physical Inspection,991000.0,990848.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/147142,ND-WRK-1889,Physical Inspection,991691.0,991691.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/167402,ND-WRK-1890,Physical Inspection,696742.0,696742.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244706,ND-WRK-1862,Sanction,1100000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244707,ND-WRK-1863,Sanction,1100000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244712,ND-WRK-1864,Sanction,2500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244713,ND-WRK-1865,Sanction,2500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244714,ND-WRK-1866,Sanction,500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244715,ND-WRK-1867,Sanction,3000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244716,ND-WRK-1868,Sanction,3000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/244718,ND-WRK-1870,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/262892,ND-WRK-1871,Work partially Completed,1500000.0,1500000.0,1,1.0,,153.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/262893,ND-WRK-1872,Sanction,300000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/262894,ND-WRK-1873,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/262898,ND-WRK-1874,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/181778,ND-WRK-1899,Physical Inspection,995269.0,995269.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/181788,ND-WRK-1900,Physical Inspection,496350.0,496350.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/181789,ND-WRK-1901,Physical Inspection,497870.0,497870.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/181800,ND-WRK-1902,Work Completed,999843.0,999843.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2026-2027/144110,ND-WRK-1904,Time Estimation,967593.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2026-2027/144111,ND-WRK-1905,Physical Inspection,998705.0,998705.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2026-2027/144117,ND-WRK-1906,Physical Inspection,1000000.0,1000000.0,1,1.0,62.0,62.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2026-2027/144120,ND-WRK-1907,Physical Inspection,1991059.0,1991059.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2026-2027/146709,ND-WRK-1908,Physical Inspection,292053.0,292053.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2026-2027/146717,ND-WRK-1909,Physical Inspection,794104.0,794104.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18308/2025-2026/262902,ND-WRK-1878,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/144107,ND-WRK-1880,Physical Inspection,1494640.0,1494640.0,1,1.0,190.0,98.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/144115,ND-WRK-1881,Physical Inspection,995673.0,995673.0,1,1.0,515.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/144116,ND-WRK-1882,Physical Inspection,995696.0,995696.0,1,1.0,190.0,159.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/146706,ND-WRK-1883,Physical Inspection,500000.0,494000.0,1,0.988,491.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/146710,ND-WRK-1886,Physical Inspection,695000.0,691689.0,1,0.995,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/181753,ND-WRK-1898,Physical Inspection,498425.0,498425.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/136967,ND-WRK-0155,Sanction,1200000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/136975,ND-WRK-0156,Work Completed,600000.0,598750.0,2,0.998,,-56.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/136982,ND-WRK-0157,Sanction,600000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/136983,ND-WRK-0158,Work partially Completed,600000.0,600000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/136984,ND-WRK-0159,Work Completed,1500000.0,1496534.0,2,0.998,,-90.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/136991,ND-WRK-0160,Work partially Completed,1200000.0,1198987.0,2,0.999,309.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/136993,ND-WRK-0162,Physical Inspection,1000000.0,999362.0,1,0.999,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/136994,ND-WRK-0163,Physical Inspection,800000.0,794715.0,2,0.993,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/143947,ND-WRK-0164,Work Completed,1441000.0,1441000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18112/2024-2025/145331,ND-WRK-0165,Physical Inspection,700000.0,694357.0,2,0.992,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18111/2026-2027/269048,ND-WRK-0134,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18111/2026-2027/269049,ND-WRK-0135,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18111/2026-2027/269051,ND-WRK-0136,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18111/2026-2027/273185,ND-WRK-0137,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18111/2026-2027/273186,ND-WRK-0138,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/226168,ND-WRK-1941,Sanction,500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2026-2027/167454,ND-WRK-1910,Physical Inspection,1000000.0,999897.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2026-2027/181798,ND-WRK-1911,Work Completed,941831.0,941831.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2026-2027/181804,ND-WRK-1912,Time Estimation,1000000.0,0.0,0,0.0,63.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2026-2027/244809,ND-WRK-1913,Physical Inspection,999000.0,999000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2026-2027/270930,ND-WRK-1914,Physical Inspection,500000.0,499737.0,1,0.999,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18327/2025-2026/137670,ND-WRK-1915,Physical Inspection,499880.0,498751.0,1,0.998,5.0,-86.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18327/2025-2026/235510,ND-WRK-1916,Physical Inspection,1000000.0,1000000.0,1,1.0,158.0,66.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18327/2026-2027/213808,ND-WRK-1917,Physical Inspection,1000000.0,965905.0,1,0.966,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18327/2026-2027/227932,ND-WRK-1918,Sanction,1000000.0,0.0,0,0.0,183.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18327/2026-2027/241888,ND-WRK-1919,Physical Inspection,1000000.0,994800.0,1,0.995,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18327/2026-2027/243964,ND-WRK-1920,Physical Inspection,1000000.0,987578.0,1,0.988,,-29.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18327/2026-2027/246149,ND-WRK-1921,Sanction,999804.0,0.0,0,0.0,183.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18327/2026-2027/246153,ND-WRK-1923,Work partially Completed,999752.0,999752.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/181739,ND-WRK-1896,Physical Inspection,497066.0,497066.0,1,1.0,,-25.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18323/2025-2026/181744,ND-WRK-1897,Physical Inspection,492464.0,492464.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2025-2026/177559,ND-WRK-1957,Physical Inspection,393554.0,393554.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/217226,ND-WRK-1926,Sanction,3000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/218988,ND-WRK-1927,Sanction,5000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/219012,ND-WRK-1928,Sanction,500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/219013,ND-WRK-1929,Sanction,500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/219014,ND-WRK-1930,Sanction,500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/219015,ND-WRK-1931,Work partially Completed,1800000.0,1798634.0,1,0.999,,62.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/219016,ND-WRK-1932,Sanction,2800000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/219017,ND-WRK-1933,Sanction,4000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/219018,ND-WRK-1934,Sanction,3000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/219019,ND-WRK-1935,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/219020,ND-WRK-1936,Sanction,700000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/219021,ND-WRK-1937,Sanction,3000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/219022,ND-WRK-1938,Sanction,500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/219023,ND-WRK-1939,Work partially Completed,2600000.0,2597093.0,1,0.999,,62.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/226167,ND-WRK-1940,Sanction,500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2025-2026/239887,ND-WRK-1972,Work Completed,1000000.0,999400.0,1,0.999,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2025-2026/240011,ND-WRK-1973,Physical Inspection,976825.0,976825.0,1,1.0,,98.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/226169,ND-WRK-1942,Sanction,2000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/226170,ND-WRK-1943,Sanction,500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/226171,ND-WRK-1944,Sanction,3000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/226172,ND-WRK-1945,Sanction,3500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/226173,ND-WRK-1946,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/226174,ND-WRK-1947,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/226176,ND-WRK-1949,Sanction,1600000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18361/2025-2026/226177,ND-WRK-1950,Sanction,3500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2024-2025/175545,ND-WRK-1951,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2024-2025/175546,ND-WRK-1952,Work Completed,2000000.0,1986447.0,1,0.993,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2025-2026/174551,ND-WRK-1953,Physical Inspection,300000.0,287925.0,1,0.96,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2025-2026/177485,ND-WRK-1954,Physical Inspection,492429.0,492429.0,1,1.0,,129.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2025-2026/177557,ND-WRK-1955,Physical Inspection,393430.0,393430.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2025-2026/177558,ND-WRK-1956,Physical Inspection,393751.0,393751.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2026-2027/220305,ND-WRK-1988,Sanction,700000.0,0.0,0,0.0,211.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2026-2027/226226,ND-WRK-1989,Physical Inspection,500000.0,487119.0,1,0.974,153.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2025-2026/177560,ND-WRK-1958,Physical Inspection,393711.0,393711.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2025-2026/177565,ND-WRK-1959,Physical Inspection,393672.0,393672.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2025-2026/177566,ND-WRK-1960,Physical Inspection,393751.0,393751.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2025-2026/177567,ND-WRK-1961,Physical Inspection,393593.0,393593.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18369/2025-2026/177568,ND-WRK-1962,Physical Inspection,393672.0,393672.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
